Site,Date,Hour,ED Enc,ED Enc Admitted,Year,Month,Day,Weekday
A,2018-05-26,1,14,6,2018,5,26,6
A,2018-05-26,2,13,4,2018,5,26,6
A,2018-05-26,3,38,11,2018,5,26,6
A,2018-05-26,4,38,8,2018,5,26,6
A,2018-05-27,1,19,8,2018,5,27,7
A,2018-05-27,2,24,6,2018,5,27,7
A,2018-05-27,3,34,14,2018,5,27,7
A,2018-05-27,4,33,5,2018,5,27,7
A,2018-05-28,1,15,7,2018,5,28,1
A,2018-05-28,2,30,4,2018,5,28,1
A,2018-05-28,3,51,16,2018,5,28,1
A,2018-05-28,4,50,8,2018,5,28,1
A,2018-05-29,1,14,4,2018,5,29,2
A,2018-05-29,2,31,8,2018,5,29,2
A,2018-05-29,3,40,11,2018,5,29,2
A,2018-05-29,4,47,12,2018,5,29,2
A,2018-05-30,1,17,5,2018,5,30,3
A,2018-05-30,2,31,9,2018,5,30,3
A,2018-05-30,3,40,7,2018,5,30,3
A,2018-05-30,4,42,5,2018,5,30,3
A,2018-05-31,1,15,6,2018,5,31,4
A,2018-05-31,2,23,8,2018,5,31,4
A,2018-05-31,3,36,15,2018,5,31,4
A,2018-05-31,4,45,13,2018,5,31,4
A,2018-06-01,1,14,6,2018,6,1,5
A,2018-06-01,2,21,8,2018,6,1,5
A,2018-06-01,3,50,28,2018,6,1,5
A,2018-06-01,4,30,9,2018,6,1,5
A,2018-06-02,1,11,2,2018,6,2,6
A,2018-06-02,2,31,10,2018,6,2,6
A,2018-06-02,3,44,9,2018,6,2,6
A,2018-06-02,4,46,10,2018,6,2,6
A,2018-06-03,1,22,3,2018,6,3,7
A,2018-06-03,2,21,7,2018,6,3,7
A,2018-06-03,3,61,14,2018,6,3,7
A,2018-06-03,4,42,12,2018,6,3,7
A,2018-06-04,1,19,3,2018,6,4,1
A,2018-06-04,2,23,10,2018,6,4,1
A,2018-06-04,3,47,16,2018,6,4,1
A,2018-06-04,4,38,13,2018,6,4,1
A,2018-06-05,1,11,2,2018,6,5,2
A,2018-06-05,2,20,9,2018,6,5,2
A,2018-06-05,3,32,4,2018,6,5,2
A,2018-06-05,4,42,15,2018,6,5,2
A,2018-06-06,1,9,4,2018,6,6,3
A,2018-06-06,2,20,9,2018,6,6,3
A,2018-06-06,3,32,8,2018,6,6,3
A,2018-06-06,4,43,13,2018,6,6,3
A,2018-06-07,1,11,2,2018,6,7,4
A,2018-06-07,2,25,10,2018,6,7,4
A,2018-06-07,3,34,10,2018,6,7,4
A,2018-06-07,4,37,8,2018,6,7,4
A,2018-06-08,1,10,2,2018,6,8,5
A,2018-06-08,2,18,8,2018,6,8,5
A,2018-06-08,3,46,14,2018,6,8,5
A,2018-06-08,4,30,15,2018,6,8,5
A,2018-06-09,1,14,5,2018,6,9,6
A,2018-06-09,2,26,8,2018,6,9,6
A,2018-06-09,3,41,10,2018,6,9,6
A,2018-06-09,4,44,9,2018,6,9,6
A,2018-06-10,1,17,3,2018,6,10,7
A,2018-06-10,2,25,5,2018,6,10,7
A,2018-06-10,3,51,12,2018,6,10,7
A,2018-06-10,4,46,16,2018,6,10,7
A,2018-06-11,1,16,1,2018,6,11,1
A,2018-06-11,2,26,8,2018,6,11,1
A,2018-06-11,3,43,13,2018,6,11,1
A,2018-06-11,4,44,14,2018,6,11,1
A,2018-06-12,1,10,3,2018,6,12,2
A,2018-06-12,2,20,3,2018,6,12,2
A,2018-06-12,3,38,9,2018,6,12,2
A,2018-06-12,4,35,9,2018,6,12,2
A,2018-06-13,1,18,6,2018,6,13,3
A,2018-06-13,2,31,12,2018,6,13,3
A,2018-06-13,3,35,9,2018,6,13,3
A,2018-06-13,4,51,14,2018,6,13,3
A,2018-06-14,1,12,1,2018,6,14,4
A,2018-06-14,2,26,7,2018,6,14,4
A,2018-06-14,3,35,16,2018,6,14,4
A,2018-06-14,4,49,12,2018,6,14,4
A,2018-06-15,1,9,3,2018,6,15,5
A,2018-06-15,2,28,10,2018,6,15,5
A,2018-06-15,3,32,8,2018,6,15,5
A,2018-06-15,4,42,5,2018,6,15,5
A,2018-06-16,1,8,6,2018,6,16,6
A,2018-06-16,2,31,8,2018,6,16,6
A,2018-06-16,3,36,12,2018,6,16,6
A,2018-06-16,4,43,17,2018,6,16,6
A,2018-06-17,1,13,6,2018,6,17,7
A,2018-06-17,2,29,7,2018,6,17,7
A,2018-06-17,3,31,8,2018,6,17,7
A,2018-06-17,4,37,9,2018,6,17,7
A,2018-06-18,1,17,4,2018,6,18,1
A,2018-06-18,2,26,9,2018,6,18,1
A,2018-06-18,3,46,16,2018,6,18,1
A,2018-06-18,4,41,6,2018,6,18,1
A,2018-06-19,1,15,3,2018,6,19,2
A,2018-06-19,2,29,7,2018,6,19,2
A,2018-06-19,3,38,11,2018,6,19,2
A,2018-06-19,4,33,10,2018,6,19,2
A,2018-06-20,1,8,5,2018,6,20,3
A,2018-06-20,2,24,9,2018,6,20,3
A,2018-06-20,3,26,12,2018,6,20,3
A,2018-06-20,4,38,6,2018,6,20,3
A,2018-06-21,1,12,6,2018,6,21,4
A,2018-06-21,2,23,5,2018,6,21,4
A,2018-06-21,3,33,7,2018,6,21,4
A,2018-06-21,4,30,6,2018,6,21,4
A,2018-06-22,1,19,6,2018,6,22,5
A,2018-06-22,2,30,10,2018,6,22,5
A,2018-06-22,3,27,16,2018,6,22,5
A,2018-06-22,4,42,15,2018,6,22,5
A,2018-06-23,1,15,6,2018,6,23,6
A,2018-06-23,2,18,2,2018,6,23,6
A,2018-06-23,3,34,10,2018,6,23,6
A,2018-06-23,4,43,14,2018,6,23,6
A,2018-06-24,1,14,7,2018,6,24,7
A,2018-06-24,2,24,11,2018,6,24,7
A,2018-06-24,3,43,11,2018,6,24,7
A,2018-06-24,4,37,11,2018,6,24,7
A,2018-06-25,1,7,2,2018,6,25,1
A,2018-06-25,2,21,2,2018,6,25,1
A,2018-06-25,3,53,18,2018,6,25,1
A,2018-06-25,4,32,7,2018,6,25,1
A,2018-06-26,1,13,4,2018,6,26,2
A,2018-06-26,2,28,9,2018,6,26,2
A,2018-06-26,3,35,15,2018,6,26,2
A,2018-06-26,4,38,12,2018,6,26,2
A,2018-06-27,1,19,4,2018,6,27,3
A,2018-06-27,2,21,4,2018,6,27,3
A,2018-06-27,3,41,11,2018,6,27,3
A,2018-06-27,4,47,8,2018,6,27,3
A,2018-06-28,1,10,5,2018,6,28,4
A,2018-06-28,2,14,2,2018,6,28,4
A,2018-06-28,3,39,14,2018,6,28,4
A,2018-06-28,4,44,13,2018,6,28,4
A,2018-06-29,1,10,4,2018,6,29,5
A,2018-06-29,2,26,8,2018,6,29,5
A,2018-06-29,3,44,18,2018,6,29,5
A,2018-06-29,4,40,13,2018,6,29,5
A,2018-06-30,1,21,8,2018,6,30,6
A,2018-06-30,2,24,4,2018,6,30,6
A,2018-06-30,3,38,8,2018,6,30,6
A,2018-06-30,4,50,13,2018,6,30,6
A,2018-07-01,1,18,6,2018,7,1,7
A,2018-07-01,2,29,6,2018,7,1,7
A,2018-07-01,3,36,10,2018,7,1,7
A,2018-07-01,4,40,13,2018,7,1,7
A,2018-07-02,1,11,2,2018,7,2,1
A,2018-07-02,2,19,7,2018,7,2,1
A,2018-07-02,3,33,13,2018,7,2,1
A,2018-07-02,4,45,14,2018,7,2,1
A,2018-07-03,1,18,7,2018,7,3,2
A,2018-07-03,2,17,5,2018,7,3,2
A,2018-07-03,3,38,14,2018,7,3,2
A,2018-07-03,4,46,11,2018,7,3,2
A,2018-07-04,1,17,6,2018,7,4,3
A,2018-07-04,2,27,9,2018,7,4,3
A,2018-07-04,3,26,7,2018,7,4,3
A,2018-07-04,4,27,5,2018,7,4,3
A,2018-07-05,1,15,5,2018,7,5,4
A,2018-07-05,2,22,5,2018,7,5,4
A,2018-07-05,3,36,8,2018,7,5,4
A,2018-07-05,4,36,9,2018,7,5,4
A,2018-07-06,1,17,4,2018,7,6,5
A,2018-07-06,2,31,12,2018,7,6,5
A,2018-07-06,3,40,14,2018,7,6,5
A,2018-07-06,4,39,12,2018,7,6,5
A,2018-07-07,1,16,2,2018,7,7,6
A,2018-07-07,2,27,5,2018,7,7,6
A,2018-07-07,3,46,18,2018,7,7,6
A,2018-07-07,4,51,20,2018,7,7,6
A,2018-07-08,1,18,3,2018,7,8,7
A,2018-07-08,2,26,4,2018,7,8,7
A,2018-07-08,3,43,10,2018,7,8,7
A,2018-07-08,4,41,13,2018,7,8,7
A,2018-07-09,1,9,5,2018,7,9,1
A,2018-07-09,2,27,9,2018,7,9,1
A,2018-07-09,3,42,18,2018,7,9,1
A,2018-07-09,4,38,13,2018,7,9,1
A,2018-07-10,1,20,6,2018,7,10,2
A,2018-07-10,2,20,6,2018,7,10,2
A,2018-07-10,3,33,12,2018,7,10,2
A,2018-07-10,4,36,8,2018,7,10,2
A,2018-07-11,1,12,3,2018,7,11,3
A,2018-07-11,2,34,12,2018,7,11,3
A,2018-07-11,3,29,15,2018,7,11,3
A,2018-07-11,4,48,11,2018,7,11,3
A,2018-07-12,1,12,7,2018,7,12,4
A,2018-07-12,2,30,8,2018,7,12,4
A,2018-07-12,3,36,11,2018,7,12,4
A,2018-07-12,4,27,8,2018,7,12,4
A,2018-07-13,1,14,3,2018,7,13,5
A,2018-07-13,2,18,5,2018,7,13,5
A,2018-07-13,3,38,16,2018,7,13,5
A,2018-07-13,4,40,10,2018,7,13,5
A,2018-07-14,1,15,3,2018,7,14,6
A,2018-07-14,2,17,8,2018,7,14,6
A,2018-07-14,3,37,12,2018,7,14,6
A,2018-07-14,4,40,14,2018,7,14,6
A,2018-07-15,1,18,6,2018,7,15,7
A,2018-07-15,2,29,9,2018,7,15,7
A,2018-07-15,3,37,11,2018,7,15,7
A,2018-07-15,4,33,11,2018,7,15,7
A,2018-07-16,1,21,10,2018,7,16,1
A,2018-07-16,2,26,8,2018,7,16,1
A,2018-07-16,3,38,20,2018,7,16,1
A,2018-07-16,4,46,13,2018,7,16,1
A,2018-07-17,1,16,7,2018,7,17,2
A,2018-07-17,2,19,6,2018,7,17,2
A,2018-07-17,3,41,14,2018,7,17,2
A,2018-07-17,4,43,6,2018,7,17,2
A,2018-07-18,1,14,4,2018,7,18,3
A,2018-07-18,2,20,6,2018,7,18,3
A,2018-07-18,3,37,8,2018,7,18,3
A,2018-07-18,4,40,11,2018,7,18,3
A,2018-07-19,1,14,2,2018,7,19,4
A,2018-07-19,2,22,6,2018,7,19,4
A,2018-07-19,3,42,15,2018,7,19,4
A,2018-07-19,4,44,16,2018,7,19,4
A,2018-07-20,1,7,1,2018,7,20,5
A,2018-07-20,2,23,6,2018,7,20,5
A,2018-07-20,3,38,8,2018,7,20,5
A,2018-07-20,4,40,8,2018,7,20,5
A,2018-07-21,1,12,6,2018,7,21,6
A,2018-07-21,2,25,7,2018,7,21,6
A,2018-07-21,3,31,14,2018,7,21,6
A,2018-07-21,4,41,8,2018,7,21,6
A,2018-07-22,1,23,9,2018,7,22,7
A,2018-07-22,2,32,9,2018,7,22,7
A,2018-07-22,3,46,11,2018,7,22,7
A,2018-07-22,4,43,9,2018,7,22,7
A,2018-07-23,1,13,4,2018,7,23,1
A,2018-07-23,2,31,11,2018,7,23,1
A,2018-07-23,3,39,16,2018,7,23,1
A,2018-07-23,4,48,13,2018,7,23,1
A,2018-07-24,1,8,3,2018,7,24,2
A,2018-07-24,2,33,8,2018,7,24,2
A,2018-07-24,3,34,14,2018,7,24,2
A,2018-07-24,4,48,16,2018,7,24,2
A,2018-07-25,1,18,7,2018,7,25,3
A,2018-07-25,2,24,5,2018,7,25,3
A,2018-07-25,3,30,8,2018,7,25,3
A,2018-07-25,4,35,11,2018,7,25,3
A,2018-07-26,1,12,6,2018,7,26,4
A,2018-07-26,2,29,14,2018,7,26,4
A,2018-07-26,3,39,16,2018,7,26,4
A,2018-07-26,4,38,11,2018,7,26,4
A,2018-07-27,1,13,7,2018,7,27,5
A,2018-07-27,2,21,2,2018,7,27,5
A,2018-07-27,3,29,13,2018,7,27,5
A,2018-07-27,4,46,13,2018,7,27,5
A,2018-07-28,1,15,4,2018,7,28,6
A,2018-07-28,2,23,6,2018,7,28,6
A,2018-07-28,3,37,7,2018,7,28,6
A,2018-07-28,4,31,8,2018,7,28,6
A,2018-07-29,1,21,3,2018,7,29,7
A,2018-07-29,2,25,6,2018,7,29,7
A,2018-07-29,3,46,10,2018,7,29,7
A,2018-07-29,4,40,12,2018,7,29,7
A,2018-07-30,1,17,4,2018,7,30,1
A,2018-07-30,2,29,12,2018,7,30,1
A,2018-07-30,3,43,14,2018,7,30,1
A,2018-07-30,4,36,9,2018,7,30,1
A,2018-07-31,1,11,5,2018,7,31,2
A,2018-07-31,2,19,5,2018,7,31,2
A,2018-07-31,3,41,13,2018,7,31,2
A,2018-07-31,4,48,16,2018,7,31,2
A,2018-08-01,1,9,2,2018,8,1,3
A,2018-08-01,2,26,8,2018,8,1,3
A,2018-08-01,3,52,22,2018,8,1,3
A,2018-08-01,4,45,10,2018,8,1,3
A,2018-08-02,1,14,4,2018,8,2,4
A,2018-08-02,2,18,6,2018,8,2,4
A,2018-08-02,3,31,9,2018,8,2,4
A,2018-08-02,4,50,22,2018,8,2,4
A,2018-08-03,1,17,8,2018,8,3,5
A,2018-08-03,2,27,8,2018,8,3,5
A,2018-08-03,3,38,19,2018,8,3,5
A,2018-08-03,4,41,9,2018,8,3,5
A,2018-08-04,1,10,4,2018,8,4,6
A,2018-08-04,2,27,7,2018,8,4,6
A,2018-08-04,3,32,9,2018,8,4,6
A,2018-08-04,4,47,19,2018,8,4,6
A,2018-08-05,1,15,6,2018,8,5,7
A,2018-08-05,2,32,7,2018,8,5,7
A,2018-08-05,3,39,10,2018,8,5,7
A,2018-08-05,4,31,8,2018,8,5,7
A,2018-08-06,1,10,2,2018,8,6,1
A,2018-08-06,2,33,12,2018,8,6,1
A,2018-08-06,3,47,17,2018,8,6,1
A,2018-08-06,4,48,14,2018,8,6,1
A,2018-08-07,1,15,7,2018,8,7,2
A,2018-08-07,2,28,9,2018,8,7,2
A,2018-08-07,3,34,12,2018,8,7,2
A,2018-08-07,4,36,6,2018,8,7,2
A,2018-08-08,1,18,6,2018,8,8,3
A,2018-08-08,2,28,9,2018,8,8,3
A,2018-08-08,3,43,15,2018,8,8,3
A,2018-08-08,4,45,16,2018,8,8,3
A,2018-08-09,1,17,6,2018,8,9,4
A,2018-08-09,2,32,10,2018,8,9,4
A,2018-08-09,3,46,15,2018,8,9,4
A,2018-08-09,4,36,12,2018,8,9,4
A,2018-08-10,1,15,6,2018,8,10,5
A,2018-08-10,2,23,9,2018,8,10,5
A,2018-08-10,3,37,5,2018,8,10,5
A,2018-08-10,4,33,14,2018,8,10,5
A,2018-08-11,1,11,5,2018,8,11,6
A,2018-08-11,2,25,8,2018,8,11,6
A,2018-08-11,3,36,6,2018,8,11,6
A,2018-08-11,4,41,11,2018,8,11,6
A,2018-08-12,1,20,7,2018,8,12,7
A,2018-08-12,2,26,8,2018,8,12,7
A,2018-08-12,3,45,11,2018,8,12,7
A,2018-08-12,4,44,14,2018,8,12,7
A,2018-08-13,1,13,5,2018,8,13,1
A,2018-08-13,2,33,12,2018,8,13,1
A,2018-08-13,3,43,14,2018,8,13,1
A,2018-08-13,4,51,14,2018,8,13,1
A,2018-08-14,1,17,1,2018,8,14,2
A,2018-08-14,2,27,12,2018,8,14,2
A,2018-08-14,3,28,10,2018,8,14,2
A,2018-08-14,4,39,8,2018,8,14,2
A,2018-08-15,1,25,12,2018,8,15,3
A,2018-08-15,2,26,8,2018,8,15,3
A,2018-08-15,3,38,14,2018,8,15,3
A,2018-08-15,4,42,11,2018,8,15,3
A,2018-08-16,1,13,4,2018,8,16,4
A,2018-08-16,2,26,7,2018,8,16,4
A,2018-08-16,3,34,6,2018,8,16,4
A,2018-08-16,4,39,5,2018,8,16,4
A,2018-08-17,1,5,2,2018,8,17,5
A,2018-08-17,2,23,8,2018,8,17,5
A,2018-08-17,3,38,14,2018,8,17,5
A,2018-08-17,4,45,9,2018,8,17,5
A,2018-08-18,1,12,3,2018,8,18,6
A,2018-08-18,2,25,11,2018,8,18,6
A,2018-08-18,3,41,10,2018,8,18,6
A,2018-08-18,4,39,8,2018,8,18,6
A,2018-08-19,1,23,6,2018,8,19,7
A,2018-08-19,2,32,11,2018,8,19,7
A,2018-08-19,3,43,7,2018,8,19,7
A,2018-08-19,4,37,8,2018,8,19,7
A,2018-08-20,1,17,5,2018,8,20,1
A,2018-08-20,2,24,4,2018,8,20,1
A,2018-08-20,3,42,10,2018,8,20,1
A,2018-08-20,4,47,11,2018,8,20,1
A,2018-08-21,1,8,2,2018,8,21,2
A,2018-08-21,2,14,6,2018,8,21,2
A,2018-08-21,3,40,14,2018,8,21,2
A,2018-08-21,4,47,13,2018,8,21,2
A,2018-08-22,1,14,3,2018,8,22,3
A,2018-08-22,2,14,4,2018,8,22,3
A,2018-08-22,3,38,17,2018,8,22,3
A,2018-08-22,4,44,12,2018,8,22,3
A,2018-08-23,1,15,4,2018,8,23,4
A,2018-08-23,2,27,9,2018,8,23,4
A,2018-08-23,3,46,16,2018,8,23,4
A,2018-08-23,4,45,13,2018,8,23,4
A,2018-08-24,1,12,5,2018,8,24,5
A,2018-08-24,2,38,8,2018,8,24,5
A,2018-08-24,3,37,11,2018,8,24,5
A,2018-08-24,4,36,7,2018,8,24,5
A,2018-08-25,1,23,8,2018,8,25,6
A,2018-08-25,2,36,15,2018,8,25,6
A,2018-08-25,3,52,13,2018,8,25,6
A,2018-08-25,4,35,6,2018,8,25,6
A,2018-08-26,1,19,5,2018,8,26,7
A,2018-08-26,2,31,7,2018,8,26,7
A,2018-08-26,3,44,13,2018,8,26,7
A,2018-08-26,4,38,10,2018,8,26,7
A,2018-08-27,1,11,1,2018,8,27,1
A,2018-08-27,2,24,5,2018,8,27,1
A,2018-08-27,3,50,21,2018,8,27,1
A,2018-08-27,4,45,15,2018,8,27,1
A,2018-08-28,1,8,2,2018,8,28,2
A,2018-08-28,2,26,6,2018,8,28,2
A,2018-08-28,3,41,19,2018,8,28,2
A,2018-08-28,4,42,12,2018,8,28,2
A,2018-08-29,1,10,3,2018,8,29,3
A,2018-08-29,2,25,5,2018,8,29,3
A,2018-08-29,3,38,12,2018,8,29,3
A,2018-08-29,4,47,12,2018,8,29,3
A,2018-08-30,1,18,9,2018,8,30,4
A,2018-08-30,2,20,8,2018,8,30,4
A,2018-08-30,3,44,9,2018,8,30,4
A,2018-08-30,4,31,4,2018,8,30,4
A,2018-08-31,1,13,4,2018,8,31,5
A,2018-08-31,2,26,7,2018,8,31,5
A,2018-08-31,3,43,14,2018,8,31,5
A,2018-08-31,4,37,10,2018,8,31,5
A,2018-09-01,1,19,7,2018,9,1,6
A,2018-09-01,2,27,6,2018,9,1,6
A,2018-09-01,3,38,6,2018,9,1,6
A,2018-09-01,4,35,6,2018,9,1,6
A,2018-09-02,1,11,0,2018,9,2,7
A,2018-09-02,2,30,10,2018,9,2,7
A,2018-09-02,3,37,9,2018,9,2,7
A,2018-09-02,4,33,6,2018,9,2,7
A,2018-09-03,1,18,8,2018,9,3,1
A,2018-09-03,2,37,8,2018,9,3,1
A,2018-09-03,3,49,14,2018,9,3,1
A,2018-09-03,4,40,12,2018,9,3,1
A,2018-09-04,1,15,5,2018,9,4,2
A,2018-09-04,2,32,15,2018,9,4,2
A,2018-09-04,3,32,6,2018,9,4,2
A,2018-09-04,4,32,8,2018,9,4,2
A,2018-09-05,1,12,3,2018,9,5,3
A,2018-09-05,2,28,10,2018,9,5,3
A,2018-09-05,3,39,17,2018,9,5,3
A,2018-09-05,4,39,11,2018,9,5,3
A,2018-09-06,1,17,6,2018,9,6,4
A,2018-09-06,2,34,15,2018,9,6,4
A,2018-09-06,3,39,13,2018,9,6,4
A,2018-09-06,4,55,16,2018,9,6,4
A,2018-09-07,1,12,4,2018,9,7,5
A,2018-09-07,2,28,9,2018,9,7,5
A,2018-09-07,3,38,14,2018,9,7,5
A,2018-09-07,4,41,11,2018,9,7,5
A,2018-09-08,1,11,2,2018,9,8,6
A,2018-09-08,2,24,2,2018,9,8,6
A,2018-09-08,3,49,10,2018,9,8,6
A,2018-09-08,4,37,8,2018,9,8,6
A,2018-09-09,1,13,3,2018,9,9,7
A,2018-09-09,2,19,6,2018,9,9,7
A,2018-09-09,3,40,9,2018,9,9,7
A,2018-09-09,4,25,9,2018,9,9,7
A,2018-09-10,1,21,6,2018,9,10,1
A,2018-09-10,2,20,4,2018,9,10,1
A,2018-09-10,3,50,15,2018,9,10,1
A,2018-09-10,4,50,17,2018,9,10,1
A,2018-09-11,1,15,4,2018,9,11,2
A,2018-09-11,2,29,11,2018,9,11,2
A,2018-09-11,3,36,16,2018,9,11,2
A,2018-09-11,4,41,13,2018,9,11,2
A,2018-09-12,1,20,5,2018,9,12,3
A,2018-09-12,2,34,9,2018,9,12,3
A,2018-09-12,3,51,14,2018,9,12,3
A,2018-09-12,4,42,12,2018,9,12,3
A,2018-09-13,1,8,1,2018,9,13,4
A,2018-09-13,2,15,5,2018,9,13,4
A,2018-09-13,3,38,13,2018,9,13,4
A,2018-09-13,4,41,14,2018,9,13,4
A,2018-09-14,1,12,1,2018,9,14,5
A,2018-09-14,2,30,13,2018,9,14,5
A,2018-09-14,3,47,17,2018,9,14,5
A,2018-09-14,4,31,12,2018,9,14,5
A,2018-09-15,1,13,3,2018,9,15,6
A,2018-09-15,2,23,4,2018,9,15,6
A,2018-09-15,3,43,17,2018,9,15,6
A,2018-09-15,4,42,13,2018,9,15,6
A,2018-09-16,1,20,5,2018,9,16,7
A,2018-09-16,2,30,6,2018,9,16,7
A,2018-09-16,3,42,13,2018,9,16,7
A,2018-09-16,4,50,14,2018,9,16,7
A,2018-09-17,1,18,9,2018,9,17,1
A,2018-09-17,2,41,12,2018,9,17,1
A,2018-09-17,3,41,6,2018,9,17,1
A,2018-09-17,4,35,10,2018,9,17,1
A,2018-09-18,1,18,5,2018,9,18,2
A,2018-09-18,2,36,14,2018,9,18,2
A,2018-09-18,3,30,7,2018,9,18,2
A,2018-09-18,4,45,11,2018,9,18,2
A,2018-09-19,1,13,5,2018,9,19,3
A,2018-09-19,2,28,14,2018,9,19,3
A,2018-09-19,3,35,12,2018,9,19,3
A,2018-09-19,4,36,11,2018,9,19,3
A,2018-09-20,1,17,4,2018,9,20,4
A,2018-09-20,2,25,4,2018,9,20,4
A,2018-09-20,3,40,10,2018,9,20,4
A,2018-09-20,4,41,8,2018,9,20,4
A,2018-09-21,1,12,7,2018,9,21,5
A,2018-09-21,2,23,6,2018,9,21,5
A,2018-09-21,3,39,12,2018,9,21,5
A,2018-09-21,4,27,10,2018,9,21,5
A,2018-09-22,1,14,5,2018,9,22,6
A,2018-09-22,2,35,8,2018,9,22,6
A,2018-09-22,3,45,14,2018,9,22,6
A,2018-09-22,4,41,12,2018,9,22,6
A,2018-09-23,1,21,12,2018,9,23,7
A,2018-09-23,2,28,8,2018,9,23,7
A,2018-09-23,3,45,12,2018,9,23,7
A,2018-09-23,4,39,6,2018,9,23,7
A,2018-09-24,1,19,5,2018,9,24,1
A,2018-09-24,2,30,7,2018,9,24,1
A,2018-09-24,3,39,18,2018,9,24,1
A,2018-09-24,4,36,9,2018,9,24,1
A,2018-09-25,1,18,6,2018,9,25,2
A,2018-09-25,2,22,10,2018,9,25,2
A,2018-09-25,3,33,8,2018,9,25,2
A,2018-09-25,4,38,12,2018,9,25,2
A,2018-09-26,1,22,6,2018,9,26,3
A,2018-09-26,2,32,12,2018,9,26,3
A,2018-09-26,3,44,17,2018,9,26,3
A,2018-09-26,4,46,19,2018,9,26,3
A,2018-09-27,1,14,2,2018,9,27,4
A,2018-09-27,2,22,1,2018,9,27,4
A,2018-09-27,3,36,7,2018,9,27,4
A,2018-09-27,4,41,14,2018,9,27,4
A,2018-09-28,1,13,2,2018,9,28,5
A,2018-09-28,2,14,2,2018,9,28,5
A,2018-09-28,3,34,10,2018,9,28,5
A,2018-09-28,4,40,10,2018,9,28,5
A,2018-09-29,1,18,7,2018,9,29,6
A,2018-09-29,2,20,6,2018,9,29,6
A,2018-09-29,3,35,18,2018,9,29,6
A,2018-09-29,4,40,9,2018,9,29,6
A,2018-09-30,1,21,2,2018,9,30,7
A,2018-09-30,2,18,5,2018,9,30,7
A,2018-09-30,3,41,9,2018,9,30,7
A,2018-09-30,4,38,6,2018,9,30,7
A,2018-10-01,1,11,2,2018,10,1,1
A,2018-10-01,2,29,5,2018,10,1,1
A,2018-10-01,3,54,10,2018,10,1,1
A,2018-10-01,4,40,7,2018,10,1,1
A,2018-10-02,1,8,4,2018,10,2,2
A,2018-10-02,2,40,13,2018,10,2,2
A,2018-10-02,3,37,8,2018,10,2,2
A,2018-10-02,4,43,9,2018,10,2,2
A,2018-10-03,1,15,6,2018,10,3,3
A,2018-10-03,2,30,6,2018,10,3,3
A,2018-10-03,3,47,14,2018,10,3,3
A,2018-10-03,4,33,8,2018,10,3,3
A,2018-10-04,1,18,5,2018,10,4,4
A,2018-10-04,2,26,8,2018,10,4,4
A,2018-10-04,3,35,9,2018,10,4,4
A,2018-10-04,4,41,9,2018,10,4,4
A,2018-10-05,1,13,3,2018,10,5,5
A,2018-10-05,2,25,13,2018,10,5,5
A,2018-10-05,3,35,12,2018,10,5,5
A,2018-10-05,4,34,10,2018,10,5,5
A,2018-10-06,1,18,3,2018,10,6,6
A,2018-10-06,2,24,7,2018,10,6,6
A,2018-10-06,3,31,5,2018,10,6,6
A,2018-10-06,4,34,10,2018,10,6,6
A,2018-10-07,1,12,2,2018,10,7,7
A,2018-10-07,2,26,9,2018,10,7,7
A,2018-10-07,3,50,11,2018,10,7,7
A,2018-10-07,4,30,11,2018,10,7,7
A,2018-10-08,1,13,6,2018,10,8,1
A,2018-10-08,2,29,5,2018,10,8,1
A,2018-10-08,3,47,15,2018,10,8,1
A,2018-10-08,4,48,15,2018,10,8,1
A,2018-10-09,1,15,2,2018,10,9,2
A,2018-10-09,2,24,6,2018,10,9,2
A,2018-10-09,3,58,17,2018,10,9,2
A,2018-10-09,4,34,11,2018,10,9,2
A,2018-10-10,1,14,6,2018,10,10,3
A,2018-10-10,2,35,11,2018,10,10,3
A,2018-10-10,3,38,9,2018,10,10,3
A,2018-10-10,4,30,10,2018,10,10,3
A,2018-10-11,1,10,4,2018,10,11,4
A,2018-10-11,2,23,5,2018,10,11,4
A,2018-10-11,3,44,14,2018,10,11,4
A,2018-10-11,4,28,5,2018,10,11,4
A,2018-10-12,1,8,3,2018,10,12,5
A,2018-10-12,2,23,12,2018,10,12,5
A,2018-10-12,3,25,7,2018,10,12,5
A,2018-10-12,4,40,10,2018,10,12,5
A,2018-10-13,1,10,2,2018,10,13,6
A,2018-10-13,2,30,5,2018,10,13,6
A,2018-10-13,3,43,9,2018,10,13,6
A,2018-10-13,4,40,10,2018,10,13,6
A,2018-10-14,1,16,6,2018,10,14,7
A,2018-10-14,2,32,14,2018,10,14,7
A,2018-10-14,3,40,11,2018,10,14,7
A,2018-10-14,4,46,13,2018,10,14,7
A,2018-10-15,1,14,3,2018,10,15,1
A,2018-10-15,2,26,11,2018,10,15,1
A,2018-10-15,3,47,19,2018,10,15,1
A,2018-10-15,4,49,14,2018,10,15,1
A,2018-10-16,1,15,3,2018,10,16,2
A,2018-10-16,2,17,4,2018,10,16,2
A,2018-10-16,3,46,14,2018,10,16,2
A,2018-10-16,4,46,16,2018,10,16,2
A,2018-10-17,1,11,4,2018,10,17,3
A,2018-10-17,2,35,7,2018,10,17,3
A,2018-10-17,3,34,8,2018,10,17,3
A,2018-10-17,4,42,16,2018,10,17,3
A,2018-10-18,1,10,5,2018,10,18,4
